RegionID,SizeRank,MSAName,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,city,state_id,state_name,lat,lng,population,density
394374,358,Beckley,"Beckley, WV",city,WV,51022,51045,51053,51107,51215,51314,51385,51444,51547,51691,51930,52260,52650,52848,52993,53149,53439,53713,53917,54051,54168,54279,54353,54390,54387,54454,54580,54801,55059,55324,55585,55824,56073,56264,56322,56289,56232,56302,56475,56744,57051,57362,57655,57846,57973,58031,58168,58331,58567,58863,59240,59684,60136,60590,61000,61373,61663,61971,62270,62620,63065,63619,64285,64953,65641,66304,66984,67438,67830,68093,68471,68847,69246,69423,69451,69377,69542,69766,69989,70182,70430,70729,70847,70876,70832,70927,71015,71113,71171,71238,71308,71428,71549,71631,71634,71650,71669,71660,71608,71668,71844,72119,72317,72610,69478,69478,69478,69478,69709,69862,70000,70043,70062,70005,69926,69884,69409,68774,67434,66357,65407,65163,65566,66132,66781,67111,67359,67552,67303,66849,66257,65863,65636,65420,65188,64961,64858,64966,65173,65345,65461,65580,65797,66048,66191,66276,66170,65697,65687,65963,66868,67507,68176,68687,69157,69663,70233,70219,69904,69105,68422,67984,67579,67549,68062,69001,69644,69350,68541,67733,67045,66398,65800,65570,66216,67368,68561,69176,69270,69392,69916,70697,71401,72109,72967,73738,74502,75106,75801,76730,77932,79100,79907,80137,79781,79062,78344,77868,77324,76732,76280,75825,75456,74954,74719,74768,75078,75609,75912,75850,75510,75282,75452,75760,76064,76026,75852,75680,75932,76447,76988,77235,77179,77012,76955,76575,76495,76680,77132,77629,77948,78350,78562,78745,78779,78633,78472,78556,78708,78803,78629,78807,79413,80442,81124,81401,81614,82400,83728,85442,87381,89133,90593,91758,92961,93970,95011,96173,96376,95584,94086,93740,94493,95534,97561,99722,102127,103926,105475,107217,108490,109398,109612,109784,109849,110136,109717,108850,108529,109435,111536,113566,115349,116589,117288,117750,118531,119137,119285,Beckley,WV,West Virginia,37.7877,-81.1841,17132,696.4
395225,359,Williamsport,"Williamsport, PA",city,PA,96082,96270,96504,97007,97501,97991,98442,98920,99369,99786,100359,101047,101689,102057,102327,102709,103239,103751,104285,104773,105216,105578,105931,106262,106440,106655,106921,107413,107997,108673,109414,110038,110666,111209,111635,111986,112106,112359,112632,113093,113659,114234,114910,115650,116575,117615,118429,119095,119473,120113,120886,121961,123282,124742,126411,127618,128678,129504,130538,131534,132366,133374,134586,136072,137391,138560,139693,140686,134217,134217,134217,134217,133979,134097,134159,134385,134476,134737,135008,135480,136086,136900,137503,138012,138493,138962,139368,139507,139359,139059,138753,138903,139480,140097,140753,141310,141736,141793,141577,141148,140669,140017,139541,139204,139171,139290,139459,139357,139198,138984,138660,138256,137801,137402,136934,136445,136239,136204,136341,136279,136189,136051,136005,135978,135995,136005,136003,136024,136169,136441,136696,136641,136374,135922,135509,135165,134961,134849,134734,134667,134896,135290,135712,135809,135751,135662,135853,135792,135732,135461,135494,135689,135852,136102,136689,137439,138386,138878,139641,139995,140262,140131,139939,139869,139595,139588,139949,140624,141445,141831,142448,142760,143145,143117,143459,143847,143890,143330,143256,143758,144631,145087,145709,146362,146779,147010,147378,148009,148322,148449,148473,148828,149480,150225,150821,151072,151191,151241,151256,151276,151149,150956,150665,150637,150769,150910,151413,152046,152775,153270,153627,153937,153862,153719,154019,154703,155543,155686,155674,155607,155579,155575,155525,155771,155756,155476,154978,154778,154877,155484,156424,157442,158484,159398,160275,160841,161202,161761,162630,163630,164132,164152,164078,164466,165191,166150,167229,168610,170665,172778,174946,176370,177433,178262,179252,180513,182117,183781,184732,184894,184220,183999,184301,185411,187580,190455,193564,196206,197937,199227,199650,199523,199057,199118,199525,200087,200553,201000,201466,202264,203423,205063,206199,207114,207655,207879,208065,208174,208681,Williamsport,PA,Pennsylvania,41.2399,-77.037,27755,1220.9
394423,360,Brunswick,"Brunswick, GA",city,GA,120508,119829,120409,121450,123500,125063,125600,125577,125591,126025,126803,127631,128537,128823,128698,128621,129077,129705,130260,131170,131813,132443,132358,132853,132693,132791,132335,132940,133648,134460,135008,135583,136504,137220,137938,138196,138109,137764,137297,137816,138618,139624,140167,140547,141136,141347,141812,142546,143858,145870,147839,150000,151491,152857,153745,154589,155239,155855,156120,156516,156256,154172,151290,149456,149754,150928,152016,153228,154348,155225,155745,156368,157171,158246,159368,160869,162459,164248,165534,167008,168294,169776,170756,171687,172715,173944,175177,176069,176751,177247,177475,177761,177859,177850,177439,176972,176803,176663,176320,175461,174560,173748,172866,171708,170563,169563,168625,167634,167054,166815,166641,165917,164854,163506,162158,160650,159117,157607,156216,154894,153921,153264,152961,152577,152128,151570,150981,149592,147722,145765,144265,143073,142015,141278,140536,139480,138514,137707,137127,136505,135808,135268,134805,134334,133831,133601,133816,134229,134573,134629,134491,133860,133091,132193,131741,131688,132371,133413,134487,134992,135202,135526,135946,136461,137020,137782,138299,138685,138990,139556,140130,140649,141151,141375,141567,141707,141839,141964,142239,142716,143171,143623,144285,145253,146310,147255,148055,148817,149627,150537,151016,151041,150995,151164,151437,151964,152728,153917,154738,155458,155361,154838,153698,152769,152461,152874,153951,155196,156266,157405,158686,160376,162223,164142,166078,167966,169229,170014,170382,170807,171172,171543,172556,173754,175488,176787,178455,179923,181368,182463,183119,183591,183614,183639,183767,184244,184895,185684,186718,187912,189119,190310,191491,192338,192699,192718,193272,194654,196997,199678,202555,205199,207796,210448,213267,216179,219487,223003,226063,227918,229065,230778,233682,237312,242121,247589,252829,257509,261450,265838,269062,270822,271266,271463,271984,272496,272768,273130,274208,275687,277426,278775,279913,280972,281990,282884,283759,284497,285201,Brunswick,GA,Georgia,31.1449,-81.4746,71160,345.8
753872,361,California,"California, MD",city,MD,159368,159267,159410,159943,160800,161760,162592,163413,163967,164413,164769,165478,166227,167021,167738,168588,169521,169389,168986,168486,168915,169425,169878,170393,170931,171724,172700,173801,174738,175751,176941,178444,179722,180934,181895,182928,183962,185114,186461,188030,189981,192388,194879,197881,201081,205047,208549,211242,213134,214572,216156,218618,222282,228184,234688,240587,246097,250735,255649,260145,264809,269288,272677,276456,280739,286209,294212,303645,312308,318063,322227,325288,324924,324716,326288,332275,337475,341620,344387,346801,349103,350335,351652,351954,352494,351898,352490,353555,355727,356812,356734,356158,354259,351906,348637,347517,347134,347984,346870,344202,339036,334464,330625,327628,324755,321743,319485,315213,312407,309846,308844,306382,303039,299238,295257,292291,290083,287560,284923,282771,283240,283990,285367,286842,288149,288673,286518,283765,280840,278892,276921,276091,276215,276923,276561,274686,273199,270919,270164,269506,269768,268526,266988,265665,263436,261136,259557,260168,261044,261867,262748,263688,264545,265650,266773,267800,268306,268927,269294,269565,270280,271649,273584,274635,275139,275502,275694,275957,276073,276563,276927,277019,277402,278022,278805,279175,279121,279156,279136,278770,277623,276461,275782,275655,276078,276733,277688,278097,278422,278896,279487,279988,279916,279327,277875,276303,275442,275750,276401,276208,275342,274994,275551,276800,277982,279219,280353,281486,282845,284050,285168,285873,286402,287261,288302,289202,289427,289204,289375,289569,290152,290708,291529,292231,293010,293924,294603,294934,295216,296071,297515,298917,299731,300415,300890,301795,302523,303782,305291,306896,308404,310017,311459,312617,313167,313514,314255,316088,319630,324010,328683,332919,336778,340948,345172,349385,353098,356271,358698,359850,360198,360825,362302,364298,366887,369667,373104,376737,380676,383712,384426,382924,380149,378451,377292,377044,377550,378743,380533,381856,383540,385342,386865,387929,388205,388010,387382,386666,386003,California,MD,Maryland,38.2969,-76.4949,13635,409.2
395173,361,Twin Falls,"Twin Falls, ID",city,ID,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128114,128569,128994,130185,131526,133092,134437,135381,136112,137072,138525,140078,141425,142853,144388,145532,146292,147293,148655,150188,151364,152249,152965,153491,154159,154682,155029,155031,154889,154631,154656,154833,155247,155717,156052,156397,156666,156922,156919,156446,155836,154958,153643,152197,150844,150005,149241,148343,147248,145835,144310,142593,140903,139180,137738,136552,135650,134898,134274,133693,133061,132248,131460,130557,129453,128220,126991,125907,124830,123700,122692,121737,121084,120532,120297,120210,120318,120402,120530,120675,120931,121262,121778,122403,122988,123799,124719,125863,126941,127946,128936,129953,130899,131670,132257,133035,134062,135122,136045,137042,137947,138652,138891,139280,139745,140315,140792,141487,142524,143567,144551,145273,145755,145802,145809,145983,146350,146821,147424,148235,149086,149910,150762,151687,152690,153590,154316,155073,156223,157485,158440,159299,160137,161103,161810,162810,163983,165378,166650,167966,169086,170047,170883,171987,173322,174806,176166,177163,178161,179156,180303,181488,182820,184220,185719,187072,188512,189632,190790,191907,193513,195081,196689,198169,199870,201788,203868,205974,207917,209684,211184,212585,213770,215271,216954,218895,220651,222432,224476,226696,228561,229798,231293,233709,237517,242130,247388,253062,258954,265691,273375,281494,289965,297818,305440,312222,318068,323655,328965,334793,341082,347410,353528,359204,364127,368196,369621,368680,365392,362016,358451,354878,350895,347197,344470,343476,343586,344864,346035,347252,347843,348477,348662,348315,347423,Twin Falls,ID,Idaho,42.5645,-114.4613,52315,1030.9
394495,363,Cookeville,"Cookeville, TN",city,TN,91284,91342,91483,91693,91879,91859,91957,92206,92623,92932,93260,93648,94222,94448,94552,94513,94718,94959,95204,95601,95965,96283,96419,96467,96526,96571,96685,96775,96761,96567,96293,96030,95939,95950,96080,96238,96164,96026,96155,96657,97276,97682,97966,98244,98491,98720,98965,99172,99551,99991,100511,100890,101082,101323,101518,101830,102244,102901,103618,104253,104850,105446,106166,106942,107751,108510,109208,109928,110722,111559,112382,113090,113706,114364,115055,115776,116608,117456,118449,119379,120115,120646,121042,121550,122011,122578,123323,124052,124520,124782,124926,125102,125372,125735,125978,125907,125888,125836,125564,125021,125206,125890,126536,126318,125660,124673,123886,123438,123273,123291,122772,122098,121329,121011,120749,120182,119386,119172,119579,120100,120158,119846,119608,119726,120022,120275,120394,120324,120185,119988,119412,118769,118438,118647,118776,118539,117778,117124,116514,116233,116066,115586,114971,114328,113922,113818,114069,114488,114699,114885,115294,115758,116277,116412,116480,116071,115791,115857,116539,117502,118409,119149,119692,120162,120360,120510,120466,120516,120592,120951,121406,121932,122317,122727,123041,123444,123782,123920,124017,123874,123580,123310,123403,123881,124359,124867,125589,126531,127492,128370,129112,129830,130688,131588,132257,132822,133145,133378,133441,133917,134870,136180,137506,138485,139095,139176,139406,139813,140309,140691,141149,142000,143261,144636,145910,146833,147566,148279,149409,150572,151590,152210,153006,154053,155150,155959,156757,157455,158214,158991,160357,161968,163611,164833,165886,166910,168089,169682,171667,173716,175333,176052,176377,176938,177981,179438,180823,182510,184609,186618,188248,189515,191206,193680,196443,199597,203316,208283,213834,218492,221975,224852,228418,232258,236285,240595,244244,247814,250525,253329,254914,255279,254618,254061,253587,253404,253147,253782,254961,256677,258038,259099,259482,259800,260035,260134,260174,260291,260417,Cookeville,TN,Tennessee,36.1482,-85.5109,34967,377.4
394893,364,Muncie,"Muncie, IN",city,IN,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76399,76303,76202,75916,75609,75300,75059,74813,74569,74353,74152,73905,73678,73516,73434,73329,73238,73170,73131,73040,72928,72807,72651,72425,72133,71890,71670,71493,71336,71250,71250,71245,71255,71251,71250,71206,71251,71404,71484,71528,71674,71888,72058,72135,72297,72309,72266,72150,72238,72332,72447,72568,72729,72997,73283,73473,73483,73253,73109,73059,73092,73012,73103,73406,73933,74488,74912,74963,74681,74352,74269,74294,74236,74124,74172,74416,74745,74994,75239,75251,75172,74893,74935,75234,75723,75955,76098,76272,76708,77116,77670,78220,78872,79438,80053,80508,80697,80667,80740,81033,81370,81772,82091,82382,82642,83151,83765,84392,84962,85665,86224,86658,86936,87412,87923,88444,88756,89238,89572,89671,89596,89699,89941,90100,90314,90652,90983,91245,91512,91924,92383,92908,93555,94371,95373,96207,96866,97508,98496,99839,101486,103402,105247,106834,108191,109721,111346,113164,115089,116832,118151,118723,119146,119672,120532,122140,124243,126431,128145,129384,130745,131804,132241,132225,132207,132626,133017,133274,133672,134525,136014,137550,139045,140038,140681,140847,140582,140294,140104,140691,Muncie,IN,Indiana,40.1989,-85.395,88061,918.2
394857,365,Michigan City,"Michigan City, IN",city,IN,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118517,118417,118333,118177,117954,117688,117352,117052,116778,116476,116130,115861,115783,115904,115990,116052,116091,116237,116345,116395,116370,116227,115966,115585,115233,114928,114728,114599,114569,114521,114452,114345,114324,114358,114349,114237,114230,114498,114855,115056,115301,115645,115757,115705,115394,115113,114880,115225,116133,117428,118448,119507,120167,120609,120766,120589,120295,119616,118964,118584,118337,118206,117943,117991,118200,118498,118774,119044,119186,119298,119455,119632,119682,119668,119827,120440,121516,122731,123771,124378,124793,124814,124743,124555,124449,124204,124261,124458,124744,124690,124580,124636,125028,125544,126133,126544,126708,126685,126868,127475,128228,128984,129646,130309,131025,131949,132926,133616,134127,134683,135478,136337,137291,138236,139142,140049,140833,141729,142511,143311,144072,145086,146093,146792,147285,147889,148726,149352,149777,150271,151037,151846,152397,152745,153180,153629,154155,154894,156152,158061,160412,163238,166023,168453,170772,173256,175937,178713,181357,183441,184729,185166,186067,187335,188695,190611,193190,196649,200036,202703,205138,206646,207452,207547,207658,208002,208326,208342,208728,209659,210964,212409,214098,216054,217845,218907,219274,218926,218153,217900,Michigan City,IN,Indiana,41.7092,-86.869,69459,605.1
395039,366,Roseburg,"Roseburg, OR",city,OR,98544,98573,98612,98732,98931,99253,99540,99807,100001,100227,100551,100966,101512,101959,102350,102733,103068,103371,103647,104095,104641,105147,105597,105969,106271,106488,106617,106766,106980,107342,107818,108261,108707,109082,109507,109829,110111,110389,110680,111078,111485,112020,112549,113235,114091,115099,115880,116457,116953,117771,118769,120164,121844,123678,125473,126948,128378,129716,131397,133104,134768,136707,138891,141329,143736,146401,149281,151915,154461,156880,159273,161514,163759,166179,168742,171359,173565,175524,176915,178287,179421,180717,181678,182311,182650,183072,183468,183762,183342,182644,181688,181443,181405,181407,179494,177276,177615,180162,182944,183620,183966,183648,182578,180871,179493,178162,177067,175955,174651,173097,171440,169775,168086,166449,164952,163531,162198,160988,159904,158896,157836,156846,155990,155212,154501,153861,153230,152566,151692,150883,150128,149310,148402,147260,146052,144729,143690,143000,142660,142415,142285,142214,142344,142412,142396,142120,141926,141822,142001,142656,143374,143675,143647,143932,144401,144356,143755,143052,142900,143292,144138,145177,146006,146773,147291,147700,148079,148601,149289,149813,150290,150928,151931,153168,154326,155285,155860,156078,156305,156561,156821,157285,157952,159068,160207,161522,162935,164427,165700,166964,168064,169186,169974,170687,171162,171810,172355,173131,173937,174817,175674,176549,177463,178462,179497,180768,182135,183750,185215,186652,187883,189401,191171,193113,194857,196211,197747,199434,201421,202858,203801,204357,205191,206207,207231,207804,208451,209246,210311,211086,211843,212615,213614,214741,216040,217535,219073,220589,222303,224123,225993,227657,229346,231333,232689,233558,234224,235915,238864,242829,247565,252312,256957,261459,266055,270148,274651,279616,284870,289297,292753,295604,298310,300790,304336,308776,313920,318848,323004,326260,327420,326886,325378,324530,323572,321845,319652,317955,317603,318164,319446,321334,323120,324812,325675,326010,325953,325774,325584,Roseburg,OR,Oregon,43.2231,-123.352,23657,852
394788,367,Lewiston,"Lewiston, ME",city,ME,81370,81449,81801,82378,83085,83724,84466,85153,85718,86097,86615,87485,88607,89688,90493,90909,91275,91580,92117,92430,92788,93093,93635,94224,95064,96071,97136,97955,98669,99373,100404,101109,101759,102118,102625,103123,103723,104384,104890,105040,105420,105802,106551,107359,108475,109781,110767,111672,112653,113907,115309,116448,117950,119530,121407,122430,123367,124053,125547,127156,129123,131373,133791,135884,137310,137686,138058,138231,139019,139572,140282,141162,142412,143314,143798,143709,143779,143772,143842,144240,144845,145688,146102,146572,147003,147287,147226,146931,146723,146442,145952,145908,146253,146936,147269,147529,147900,148307,148520,148252,147607,146748,145805,144971,144311,143726,143242,142766,142736,142770,142728,142342,140706,138640,136312,135032,134092,133370,132687,132131,131612,131222,130793,130456,130180,130068,129890,129821,129749,129592,129224,128807,128871,129025,129183,129052,128975,129064,129063,128925,128622,128449,128365,128205,127942,127638,127583,128131,128954,129576,129453,128664,128116,127936,128151,128208,127888,127483,127109,127394,128250,129597,130578,131443,131785,131930,131516,131171,131013,130883,130855,131146,131976,132618,132822,132658,132444,132192,132117,132070,131973,131716,131693,132067,132972,133856,134722,135237,135888,136692,137276,137558,137545,137799,138039,138490,139055,139694,139889,140111,140790,142179,143622,144711,145460,146020,146767,147804,149301,150964,152236,153159,153876,154810,155976,157148,158312,159047,159889,160582,161355,161966,162907,163987,165063,165650,166296,166829,167663,168425,169512,170503,171137,171695,172306,173386,174313,175399,176594,177733,178979,180261,182169,184184,185891,187076,188661,191273,194925,199070,203281,207295,210746,213981,217457,221314,225695,230459,234610,237042,237696,237784,238858,240806,244385,249352,255339,261351,266510,270613,272628,272272,270542,268698,267597,267440,267880,269502,271659,274775,278073,282034,285910,289469,292105,294318,295922,297430,298568,Lewiston,ME,Maine,44.0915,-70.1681,37577,424.9
394804,368,Longview,"Longview, WA",city,WA,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,180120,179460,178632,176846,175176,173667,172352,170874,169468,168291,167328,166365,165678,165096,164707,164075,163625,163339,163060,162593,161821,160963,159866,158656,157357,156146,154875,153590,152625,151997,151702,151303,150948,150605,150247,149940,149674,149578,149727,150051,150431,150806,151121,151148,151053,151034,151401,151663,151971,152005,152057,152167,152920,154065,155290,156239,157046,157634,157824,157906,158113,158651,159261,159813,160634,161518,162539,163162,163739,164068,164597,165191,165794,166510,167394,168874,170662,172665,174761,176699,178543,180319,182027,183617,185204,186793,188227,189512,190977,192748,194584,196245,197839,199568,201606,203879,206071,208008,210008,212056,214153,216096,218079,220115,222403,224559,226665,228440,230152,231611,233425,235128,237135,238925,241274,243634,245462,246629,247600,249052,250729,252509,254560,256800,259089,261315,263423,265507,267282,269168,271511,274017,276346,278627,281130,283869,285815,287303,289054,292071,296867,302563,308367,313897,319027,324845,330772,336798,342502,347775,352792,356109,357984,358854,360139,362396,366600,372670,379996,386923,391808,394275,393655,390788,386962,384295,382438,380296,377930,376420,377049,378572,380708,382770,384773,386642,387883,388261,388451,388475,388829,Longview,WA,Washington,46.1461,-122.963,67203,984.2
394932,369,Ogdensburg,"Ogdensburg, NY",city,NY,45936,46122,46285,46607,46944,47305,47712,48011,48290,48480,48339,48089,47842,47996,48248,48580,49133,49804,50500,50941,51282,51525,51905,52314,52832,53310,53759,54184,54539,54881,55230,55551,55901,56202,56652,57089,57593,57965,58324,58633,58877,59102,59292,59796,60494,61353,62116,62736,63321,63544,63628,63543,63617,63719,63895,64780,65220,65473,64922,64782,64743,64814,65015,65273,65814,66242,66861,67305,67995,69347,71446,72857,73275,72712,73149,73710,73966,74100,74662,75732,76435,76749,76834,77441,78176,79059,79443,79539,79614,79545,79385,79009,78979,79242,79889,80303,80693,80919,80928,80657,80205,79733,79155,78667,78262,77708,77092,76544,76407,76402,76245,75950,75518,75099,74607,74107,73608,73128,72670,72384,72296,72410,72475,72587,72659,72811,72878,72856,72796,72581,72325,72059,72008,72160,72473,72951,73439,73796,73984,74185,74234,74177,74037,74140,74537,75306,76045,76600,76886,77127,77664,77794,78377,78721,79184,79204,79234,79519,79905,80315,80713,81070,81264,81340,81486,81879,82296,82432,82505,82747,82974,83185,83178,83157,83226,83116,83133,82641,82263,81644,81031,80436,80105,80219,80464,80887,81551,82374,83264,83892,84331,84417,84335,84279,84027,83865,83670,83722,83774,83862,84093,84397,84940,85629,86135,86280,85908,85404,84863,84350,84436,84504,84731,84589,84774,84960,85257,85144,85155,85243,85622,86211,86964,87764,88608,88835,88943,88545,88494,88648,89106,89579,89896,90303,90588,90964,91324,92035,92749,93317,93026,92549,92178,92335,92663,92823,93117,93728,95141,96970,99021,100765,102157,103431,104917,106384,108019,109725,111071,111273,110476,110007,110385,111245,113012,114961,117064,118648,120049,121787,123238,123714,123225,122566,122229,121799,120691,119523,118854,118949,119772,121010,122579,123880,125301,126605,127827,128145,127717,Ogdensburg,NY,New York,44.7088,-75.4717,9902,771.5
