RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31
394380,232,"Bend, OR",msa,OR,356900.0,345000.0,349950.0,379000.0,402490.0,389900.0,399990.0,412139.0,376474.5,395672.0,382605.0,400000.0,362571.0,409975.0,406697.5,411560.5,434315.0,405786.5,422450.0,451000.0,439277.0,418950.0,416450.0,444495.0,379900.0,383950.0,445945.0,406565.0,414000.0,399995.0,467000.0,493730.0,413995.0,426192.5,455250.0,415000.0,398747.0,405550.0,471640.0,445000.0,443828.0,455238.0,435519.0,506215.0,485000.0,543854.0,484977.0,550815.5,537117.76,587450.0,649150.0,545090.0,555000.0,552505.0,546514.0,659075.0,652790.0,619900.0,649900.0,644737.5,694900.0,569995.0,566995.0,614500.0,607445.0,589995.0,601696.0,655260.5,590000.0,644900.0,680401.0,745153.0,636055.0
395202,234,"Warner Robins, GA",msa,GA,211394.0,209021.0,217888.0,222900.0,227300.0,219900.0,219900.0,219894.0,216900.0,244024.0,256400.0,235000.0,215400.0,227888.0,225388.0,223800.0,219894.0,222586.0,237850.0,216400.0,271200.0,250800.0,235544.0,228500.0,221612.0,265900.0,250900.0,258900.0,227602.5,200685.0,269864.0,244900.0,241413.0,234250.0,263450.0,286400.0,283000.0,268900.0,236990.0,274900.0,248648.0,275900.0,283700.0,255640.0,257600.0,262731.0,257898.0,273464.0,291900.0,278000.0,317500.0,298890.0,317095.5,339350.0,330050.0,365450.0,299900.0,284995.0,308776.5,328850.0,306405.0,347450.0,291885.0,307975.0,339200.0,304900.0,295600.0,295125.0,297192.0,297900.0,299000.0,291000.0,307900.0
395009,237,"Punta Gorda, FL",msa,FL,209450.0,225000.0,230950.0,255125.0,309000.0,237475.0,227500.0,219000.0,221900.0,242350.0,269487.5,239650.0,213972.5,234850.0,239900.0,230000.0,225000.0,219615.0,232000.0,227000.0,237665.0,238995.0,244400.0,246800.0,234070.0,230195.0,250837.5,249000.0,229975.0,229900.0,239150.0,256854.0,237995.0,274900.0,257711.0,258250.0,258122.5,306975.0,269900.0,285400.0,255459.0,289945.0,303292.5,299500.0,328450.0,317000.0,349900.0,370000.0,350000.0,349900.0,349900.0,359900.0,363348.0,359900.0,374900.0,394000.0,375000.0,389900.0,420000.0,389450.0,367795.0,361968.5,359000.0,368145.0,365000.0,373500.0,372900.0,362000.0,359999.0,380490.0,379949.5,354945.0,346015.0
394960,242,"Panama City, FL",msa,FL,230037.5,251700.0,239850.0,239000.0,262500.0,260500.0,246337.5,263900.0,312000.0,258250.0,285000.0,265000.0,276600.0,254900.0,249900.0,277500.0,265000.0,265000.0,261700.0,282900.0,315715.0,315000.0,282500.0,291276.0,306000.0,300000.0,289875.0,282021.0,271400.0,268100.0,268400.0,259137.5,271100.0,301337.5,280237.5,283662.5,260162.5,283175.0,280687.5,327250.0,339200.0,330492.5,368997.0,373000.0,351575.0,335922.0,349000.0,342509.0,350141.5,344100.0,343556.0,349850.0,389188.5,379900.0,358700.0,384977.0,445000.0,410700.0,402400.0,409900.0,417450.0,364900.0,429900.0,416200.0,386000.0,355900.0,379939.0,389900.0,386700.0,375000.0,410535.0,359900.0,355000.0
394351,253,"Auburn, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300950.0,295388.0,274900.0,276123.5,278900.0,276000.0,348934.5,324900.0,316537.0,282134.5,288300.0,293599.5,304654.0,320150.0,299000.0,314429.5,336457.0,326153.0,327013.0,348200.0,294538.0,337500.0,315235.0,344047.0,382392.0,383624.5,345803.0,351745.0,352113.5,386900.0,409025.0,380925.0,430000.0,372689.5,359000.0,365400.0,372427.0,417086.0,415529.0,362962.0,364000.0,389900.0,397350.0,392597.0,375400.0
394651,259,"Greenville, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,224530.0,200750.0,228252.5,226500.0,241000.0,227415.0,259900.0,253366.5,245900.0,241055.0,268530.0,228565.0,246500.0,287400.0,266125.0,266090.0,280197.5,275612.5,280132.5,299900.0,292198.0,287637.5,292990.0,291650.0,309750.0,305832.5,311990.0,311900.0,311890.0,313730.0,342900.0,339000.0,342450.0,329500.0,334432.5,328995.0,332639.0,320950.0,303995.0,306990.0,332500.0,367820.0,329600.0,341500.0,355000.0,308115.0,341300.0,304065.0,315469.5,281100.0
394428,260,"Burlington, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362440.0,350140.0,358565.0,354990.0,319949.0,349012.5,357581.0,354550.0,360000.0,367500.0,367900.0
394685,289,"Homosassa Springs, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243800.0,190990.0,184900.0,190000.0,200995.0,204995.0,220000.0,222450.0,237300.0,279000.0,243900.0,230000.0,241500.0,229900.0,235495.0,250000.0,251990.0,270000.0,260000.0,269900.0,279900.0,292400.0,278450.0,275990.0,273155.0,284500.0,286000.0,269900.0,269950.0,287300.0,270590.0,269990.0,270000.0,285000.0,282989.5,294990.0,277445.0,294495.0,287500.0
395036,303,"Rocky Mount, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276500.0,309450.0,297595.0,316045.0,301750.0,301950.0,304950.0,299997.0,288240.0,301995.0,309949.5
395094,319,"Sherman, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000.0,340000.0,340000.0,413933.0,268500.0,402887.0,329495.0,360080.5,400215.0,406271.5,366853.0,477500.0,460000.0,379290.0,354290.0,353895.0,341187.5,343800.0,337746.5,345000.0,439000.0,365000.0,385000.0,376995.0,343990.0,399000.0,347570.0,380000.0
394905,341,"New Bern, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221250.0,222495.0,223020.0,237500.0,237000.0,242500.0,247000.0,247250.0,252500.0,248250.0,271390.0,290490.0,268490.0,335000.0,287745.0,310450.0,296540.0,292225.0,320000.0,323565.0,330040.0,312400.0,308000.0,313750.0,320328.0,337000.0,344490.0,336490.0,324870.0,324000.0,332490.0,356000.0,343700.0,355000.0,337000.0,324000.0,325000.0,304014.5
753912,398,"Pinehurst, NC",msa,NC,253526.0,269900.0,269500.0,295000.0,309950.0,315000.0,292500.0,293313.0,295407.0,289500.0,306000.0,285000.0,274950.0,264450.0,315500.0,289950.0,302274.0,270000.0,325750.0,303500.0,303500.0,289582.0,302528.0,322642.0,295000.0,295705.5,326000.0,318466.0,309737.5,329400.0,313060.0,331670.0,310000.0,351067.0,328452.0,338530.0,295417.5,322615.0,333000.0,316250.0,321350.0,333900.0,320500.0,385673.0,395000.0,390000.0,399500.0,416000.0,365289.5,431626.0,385000.0,435000.0,373000.0,459800.0,417250.0,447516.0,442500.0,427475.0,431950.0,389950.0,376495.0,415800.0,427450.0,420000.0,419000.0,414250.0,446620.0,435000.0,373590.0,442000.0,369000.0,443405.0,356349.5
394682,449,"Hinesville, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220995.0,223060.0,220900.0,219370.0,217925.0,256797.5,241995.0,264744.5,244838.5,255000.0,241700.0,265000.0,279946.0,283618.5,304395.0,308472.5,277925.0,293200.0,289990.0,279438.0,285650.0,258650.0,270700.0,251500.0,257000.0,266137.5,266400.0,268897.5,276100.0,287741.0,269100.0,268900.0,271440.0,271742.5,284187.5
394674,467,"Heber, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325000.0,2347500.0,1345000.0,1626504.0,1263500.0,1177036.5,929000.0,600000.0,773841.0,1032106.25,1023809.0,798802.0,1013260.0,969000.0,794900.0,1117690.0,1900000.0,1295000.0,1375000.0,1325000.0,1120000.0,1525000.0,1049000.0,1620475.0,1549630.0,1594682.0,1227969.0,1298173.0,1170012.5,1556965.0,1578105.0,1476468.0,1300000.0,1171372.5,1275000.0,1053344.5,1444589.0,1651248.0,1209756.5,1832500.0,1753279.0,1200000.0,1300772.0,1380639.5
753893,477,"Jefferson, GA",msa,GA,215000.0,204900.0,236450.0,225065.0,239900.0,220178.0,210450.0,198900.0,264795.5,238000.0,219000.0,250242.5,247274.0,239545.0,274400.0,267720.5,277450.0,246303.0,247614.0,245290.0,266575.5,239890.0,259900.0,245695.0,263462.5,270703.0,254900.0,259540.0,283000.0,276200.0,292900.0,291311.0,276512.0,299202.0,298006.0,314577.0,305970.0,301445.0,295917.5,308025.0,279740.0,272400.0,282290.0,313925.0,324800.0,308825.0,358000.0,399990.0,399990.0,438192.0,375000.0,382000.0,410000.0,454995.0,418017.5,429400.0,499450.0,450000.0,415407.0,404900.0,385400.0,390000.0,406590.0,437382.5,401557.5,410700.0,405945.0,425000.0,432981.0,421838.0,429950.0,415618.0,396000.0
395063,522,"Sanford, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312075.0,321578.0
395122,576,"St. Marys, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395600.0,373195.0,310600.0,354510.0,373900.0,352900.0
