RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,State,density,population,Area
38,37,Nebraska,state,NE,112043,112222,112388,112645,112776,112853,112943,113157,113419,113694,114010,114336,114832,115165,112846,109536,106110,105248,105221,105385,105613,105832,106049,106284,106576,106855,107203,107487,107881,108194,108538,108834,109155,109508,109845,110210,110605,111004,111459,111858,112362,112786,113309,113775,114306,114788,115271,115738,116218,116713,117258,117773,118361,118900,119510,120025,120396,120658,120899,121273,121700,122118,122615,123071,123589,123970,124391,124730,125086,125403,125739,126009,126319,126648,127096,127517,127935,128227,128475,128570,128688,128840,129081,129271,129431,129536,129700,129817,129888,129637,129503,129418,129457,129169,128846,128513,128163,127665,127249,126999,126851,126704,126537,126318,125960,125485,124937,124369,123867,123572,123748,124010,124389,124568,124698,124770,124962,125293,125594,125982,126434,126861,127017,127387,127664,127767,127204,126386,125484,124684,123944,123430,123181,123110,123037,122671,122398,122205,122211,122267,122234,122281,122308,122259,121986,121706,121673,121901,122222,122603,123030,123537,124069,124610,124957,125153,125261,125545,125929,126389,126778,127202,127647,128259,128776,129315,129561,129865,130014,130222,130426,130812,131350,131908,132489,133006,133337,133473,133614,133941,134350,134851,135369,136081,136827,137568,138220,139002,139771,140621,141257,142050,142873,143773,144378,144862,145247,145742,146149,146545,147030,147652,148401,149090,149734,150307,151004,151863,152784,153724,154564,155269,155943,156691,157536,158310,159078,159920,160919,161809,162638,163343,164246,165064,165895,166355,166901,167322,168081,168965,170008,170935,171715,172498,173155,173831,174445,175274,176227,177269,178237,179164,180089,180980,181634,182214,183108,184632,186889,189298,191753,193922,196086,198428,201087,204056,207228,210335,212579,213477,213123,212800,213225,214411,216821,220243,224586,228829,232305,234974,236263,236368,235649,235350,235609,236290,236460,236835,237626,239347,241386,243465,245119,246339,246909,247041,247073,247201,247718,Nebraska,26,"1,988,698","77,348"
20,38,Idaho,state,ID,118868,118796,118841,118936,119245,119623,119997,120374,120690,120995,121238,121474,121857,122246,122781,123296,123800,124174,124559,125025,125527,126000,126301,126566,126736,126985,127176,127383,127612,127952,128296,128615,128921,129235,129501,129664,129788,129976,130065,130407,130833,131381,131784,132140,132539,132878,133105,133373,133685,134141,134669,135281,135962,136754,137627,138461,139191,139820,140475,141150,141951,142897,144081,145286,146693,148472,150648,153310,156044,165560,165560,169668,171776,173430,175302,177888,180630,184024,186552,188745,190580,190548,190729,190718,191970,192306,192312,192538,193090,193555,193992,194369,194665,194855,195023,195382,195765,196484,196714,196581,195419,194088,192722,191370,189916,188323,186645,184872,182942,180841,178676,176482,174393,172555,170802,169055,167186,165520,164119,163279,162264,161506,160541,159909,159315,158116,156487,154712,152856,151009,149056,147268,145633,144108,142967,141627,140422,139515,139230,139047,138815,138665,138568,138530,138440,138775,139463,140533,141695,142951,144212,145450,146815,148178,149470,150629,151738,152947,154268,155739,157442,159170,160777,162195,163512,164827,165742,166439,166931,167579,168339,169144,170128,170882,171744,172410,173084,173474,173702,173945,174437,175262,176360,177536,178872,180113,181323,182483,183716,184896,185797,186707,188049,189601,191087,192415,193877,195392,196645,197720,198869,200173,201650,203186,204724,206407,208078,209871,211362,212886,214278,215613,217036,218636,220450,222285,224209,226292,228835,231460,234182,236631,239369,242148,244958,247422,249805,252088,254267,256363,258558,260763,262877,264957,267044,269239,271290,273695,276411,279472,282608,285898,289503,293091,295963,298048,300219,303529,308810,315693,324186,333694,343936,355320,368056,381757,395979,408838,419246,426023,430182,433433,436733,440462,445051,450969,458240,466068,472417,476345,475644,471004,463668,456738,450196,444133,438379,433812,430506,428834,428451,429270,430366,431979,433284,434671,435104,435051,434539,Idaho,24,"1,990,456","83,569"
61,39,West Virginia,state,WV,70132,70129,70152,70209,70321,70507,70751,71071,71357,71687,72119,72681,73364,73792,74115,74266,74562,74863,75163,75441,75677,75931,76084,76190,76277,76473,76750,76988,77191,77386,77627,77908,78187,78549,78793,78974,79075,79343,79690,80073,80449,80834,81234,81530,81783,81968,82232,82555,82989,83484,84071,84594,85080,85544,86141,86783,87421,88018,88603,89168,89784,90451,91016,91516,92085,92814,93613,94098,94480,94771,95239,95742,96293,96563,96659,96575,96810,97167,97521,97808,98130,98576,98854,99009,99027,99165,99389,99655,99884,100074,100218,100368,100466,100557,100595,100679,100806,101000,101163,101307,101437,101623,101848,102027,101520,99795,99795,99433,99503,99653,99827,99747,99559,99339,99086,98886,98251,97498,96636,96196,96012,96023,96239,96518,96780,97030,97215,97434,97308,96994,96541,96270,96070,95907,95672,95479,95315,95315,95318,95368,95382,95407,95439,95461,95448,95584,95751,95757,96061,96428,97160,97579,98104,98475,98701,98893,98975,98654,98329,97874,97621,97435,97139,97238,97562,98272,98560,98415,97920,97522,96832,96268,95677,95608,96173,97130,98054,98633,99324,100011,100774,101237,101678,102120,102632,103095,103491,103875,104425,105205,105817,106086,106300,106531,106572,106389,106173,106079,105890,105732,105805,105922,106035,106051,106045,106186,106392,106858,107219,107300,107078,106846,107010,107385,107878,108100,108356,108623,109407,110306,111109,111345,111250,111067,111258,111403,111772,112027,112275,112549,112845,113114,113196,113285,113467,113502,113368,113374,113517,113748,113807,114265,115062,116097,116812,117106,117362,118058,119436,121280,123471,125575,127630,129571,131568,133233,134661,136138,136851,136727,135623,135289,135804,136768,138673,140798,143185,144983,146355,147682,148287,148358,147863,147668,147484,147701,147440,147151,147018,147503,148753,150072,151156,151782,151883,151835,151944,152175,152372,West Virginia,73,"1,766,107","24,230"
18,40,Hawaii,state,HI,192833,192744,193040,193554,194559,195695,196831,198145,199444,200804,201688,202461,203109,203750,204324,205009,205999,207125,208360,209565,210898,212261,213471,214550,215316,216314,217457,218923,220218,221646,223389,225639,228355,231024,233451,235381,237409,239854,242821,245857,249089,252477,255886,259348,262726,266991,271580,275684,279435,283608,288241,293499,298776,305378,312631,319960,326131,331840,337210,343241,348257,353942,359899,367578,375685,384492,393607,402674,411229,418416,424937,431421,438455,445774,451714,457354,460908,463919,466180,468213,470321,471145,472178,472398,472789,472826,473280,473729,473923,473894,473051,472425,471444,471073,470643,470366,469738,468807,468632,468799,470140,470594,467790,462634,456577,452714,449417,446388,443726,440251,436921,433350,429645,425146,420750,417368,413397,408945,404917,403799,404746,407788,409819,412149,412977,415015,416364,417625,418164,418543,419860,420659,421447,421322,421281,419764,417918,415564,413707,411702,409849,408759,407370,407247,407489,408207,408124,407136,406512,406455,407906,410121,412917,415556,418366,420376,422250,423785,425779,427351,429693,432523,436152,440154,445035,450227,454291,457283,459603,462192,465042,468022,471291,473996,476580,478873,482096,485073,488024,490205,492703,495333,497647,499177,500939,502872,505478,508535,512615,516719,519734,521124,522766,524929,527703,529718,531446,533031,535501,538348,541448,544388,547089,549801,552331,554432,556954,559503,562299,564840,567300,570019,572967,576293,579074,581182,582920,584753,587383,590038,593299,595561,597627,599121,600686,601832,602218,602611,602706,603018,603594,604671,605548,606096,606471,606499,606307,606172,607188,608746,611069,613502,615863,617731,618000,617158,616750,618775,623580,629583,636708,643925,650703,657390,664478,673177,683469,695078,705220,711855,716707,722766,731277,740339,755125,774711,798889,818526,833694,842933,846505,844307,838834,834194,831147,828639,824054,818993,815376,816783,819803,822972,824936,827195,829386,829012,828510,827802,828057,Hawaii,223,"1,430,877","10,932"
39,41,New Hampshire,state,NH,128945,129383,129906,130691,131550,132458,133717,135193,136778,138602,140353,142127,143742,145470,147097,148776,150649,152653,154660,156492,158334,160102,161808,163499,165187,166807,168245,169771,171235,172871,174522,176429,178458,180685,182821,184947,186978,189023,191116,193053,195124,197114,199105,200981,203045,205242,207194,208816,210363,211991,213707,215580,217705,219970,221972,223884,225670,227474,229332,231254,233183,234990,236842,238970,240992,242714,244081,245436,246848,248250,249535,250741,251780,252095,252106,252358,252850,253232,253009,252755,252345,251624,250751,249728,248835,247869,247346,246754,246319,245623,245005,244489,243963,243357,242428,241270,239953,238867,237678,236712,234953,232974,230856,228966,227192,225231,223702,222122,221125,220115,219242,217719,216097,214768,213733,212814,211803,210911,210349,210081,210065,209897,209517,208971,208555,208238,208157,208178,208367,208146,207433,206501,205695,205458,205114,204701,203831,202966,201846,200944,200117,199642,199023,198373,197610,197185,197123,197489,197943,198506,199027,199151,199216,199214,199351,199471,199658,200235,200638,201270,201928,202937,203739,204563,205438,206458,207098,207567,207987,208503,209073,209612,210456,211199,211890,212307,212630,212840,213190,213719,214318,215091,215875,216940,218001,219052,220117,221362,222682,224031,225124,226103,226893,227376,227558,227924,228821,230051,230944,231444,231886,232623,233778,235306,236876,238382,239799,241478,243158,244742,246103,247295,248287,249381,250605,252040,253443,254725,256389,258079,260007,261595,263256,264572,265528,265993,266351,266761,267081,267650,268592,269811,271062,272364,273893,275293,276357,277371,278658,280049,281643,283292,285353,287328,288921,290113,291482,294035,298333,303772,309772,315672,321310,327215,333314,340173,347365,354458,359817,361950,361378,360238,360593,362507,367639,375491,385773,395956,404466,410732,413538,413639,412270,411534,411832,412453,412460,412922,414234,417112,420602,424696,428873,433393,437737,441278,443351,444529,445262,New Hampshire,157,"1,405,105","9,349"
28,42,Maine,state,ME,103040,103383,103689,104363,104998,105711,106478,107276,108106,108891,109835,110868,112139,113316,114418,115286,116324,117469,118760,119867,120917,121862,122982,124071,125313,126565,127890,129252,130550,131902,133263,134547,135777,136899,138072,139270,140568,141801,142915,143833,145048,146415,148041,149773,151673,153661,155284,156793,158287,160051,161900,163652,165783,168189,170840,172663,174076,175203,176890,178709,181174,183571,185828,187296,188511,189521,190579,191585,192681,193675,194538,195334,196168,196684,197004,196920,196931,196787,196588,196578,196845,197383,197738,197978,198175,198188,198006,197708,197327,196685,195675,195374,195500,196064,196059,196156,196243,196349,196293,195710,194718,193216,191855,190529,189533,188657,187983,187035,185911,184877,183813,182877,181200,179673,178111,177313,176656,176047,175377,174968,174694,174643,175018,175907,176774,176747,175964,174966,174202,173434,172594,171603,171304,171518,172014,172018,171769,171566,171500,171348,171022,170573,170097,169584,169010,168550,168255,168425,168755,169222,169514,169330,169206,168961,169051,169007,168887,168912,168905,169509,170289,171463,172325,173003,173516,173880,174085,174082,174081,174145,174283,174532,175180,175933,176731,177089,177251,176975,176713,176495,176427,176607,176879,177533,178339,179307,180359,181327,182367,183479,184451,185224,185723,186285,186547,187021,187726,188888,189793,190535,191274,192231,193434,194731,195814,196730,197608,198853,200195,201732,203151,204458,205347,206131,206931,207828,208761,209548,210723,212116,213653,214966,216453,218086,219441,220151,220613,221180,221745,222316,223090,223960,224518,224986,225660,226817,227839,229064,230449,231834,233299,234851,236936,239098,240925,242451,244268,247220,251541,256608,262040,267349,272275,277043,281629,286659,292410,299012,305176,308996,310414,310720,312010,314097,318051,323573,330734,338466,345509,351076,353472,352812,350466,348488,347548,347654,348073,349054,350766,354018,358020,362347,365879,369090,371942,374336,375903,376718,377025,Maine,45,"1,402,106","35,380"
50,43,Rhode Island,state,RI,127386,127966,128574,129776,130974,131887,132721,133557,134587,135619,136608,137667,138708,139749,140858,142149,143521,144937,146454,148269,150264,152491,154483,156426,158012,159650,161252,163091,165232,167606,170264,173402,177130,180777,183909,186462,188832,191344,194055,196898,199979,203333,207011,210395,213449,216370,219332,222408,225138,228059,230838,233765,236922,240634,244567,248217,251292,254392,257286,260290,263184,266029,268577,271456,274108,276468,278282,280356,282684,284978,286735,288021,288577,289307,290395,292144,293211,293597,293005,292038,290463,288853,287063,285672,284157,283066,282204,281371,280619,279029,277752,276317,275272,274112,273365,272654,271629,269915,268088,266129,263829,261363,258506,255453,252248,248998,245834,242488,239156,236064,233050,230726,228693,227053,225447,224162,223322,222852,222879,222995,223865,224840,225924,226095,225787,225490,225363,225154,224264,222947,221555,220622,219845,219339,218526,217450,215860,214477,212992,211699,210323,208940,207226,205616,204515,203821,203485,203262,203295,203400,203572,203497,203277,203226,203627,203829,203882,204076,204917,206146,207490,208817,209948,210939,211825,212705,213519,214027,214420,214789,215521,216718,218004,218808,219117,219138,219391,219604,220084,220468,220823,221367,222099,222974,223617,224158,225007,226093,227410,228737,230216,231718,233236,234431,235281,236092,237204,238594,239873,240896,242072,243222,244758,246338,248037,249603,251196,253121,255081,256876,258261,259316,260452,261661,263306,265022,266646,267891,269484,271299,273246,274687,276236,277731,279051,279659,279887,280018,280215,280790,281598,282734,283552,284294,284822,285349,285933,286770,288262,289891,292184,294544,297172,299398,300384,300481,300579,302111,305365,309887,315278,320972,326289,331840,337610,343958,350372,356391,360701,362794,363119,363198,364069,365742,369596,375454,383133,390668,397336,402765,405465,405113,402913,401500,401273,401462,400962,400983,402218,405448,409605,414059,418283,422004,424995,427505,429440,431426,432686,Rhode Island,"1,062","1,098,082","1,545"
35,44,Montana,state,MT,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160227,160211,160729,161532,162639,163613,164941,166505,168239,169509,170637,171378,172411,173539,175016,176437,177881,179266,180677,181854,182990,184127,185372,186328,186980,187466,188180,188840,189471,189880,190426,190977,191584,192258,193013,193711,194166,193948,193567,193355,193602,193875,193791,193615,193389,193369,193303,193185,192806,192457,192046,191645,191017,190264,189382,188477,187848,187300,186801,186066,185378,185006,184853,185011,184985,184838,184512,184213,183846,183246,182433,181432,180290,179274,178665,178335,178138,177826,177732,177735,177880,177978,178055,178169,178328,178883,179587,180490,181495,182385,183067,183608,184329,185412,186641,187630,188213,188513,189163,190132,191232,192073,192925,193834,194843,195668,196537,197443,198298,199133,199883,200890,201685,202881,203938,205046,205587,206284,207068,208071,208965,209931,211257,212725,214221,215591,216981,218410,219849,221204,222498,223739,224866,225551,225985,226286,226696,227036,227217,227370,227623,228381,229508,230627,231758,232820,234255,235581,236986,238219,239569,240616,241621,242505,243580,244635,245677,247032,248451,249971,251240,252700,254020,255238,256101,256954,257620,258357,259204,260522,261996,263307,264456,265598,267095,268353,269514,270712,272091,273922,276022,278724,281195,282728,283347,284211,286396,290354,295173,301063,307432,313975,320875,328512,337175,346963,356791,365629,372744,378112,383107,388241,393891,401110,408997,418424,428379,437665,444923,447376,445967,441734,438105,435212,432673,428744,424936,422881,424375,428043,432233,435656,438257,440142,441250,441600,441445,441925,Montana,8,"1,142,746","147,040"
13,45,Delaware,state,DE,142740,142962,143238,143871,144592,145388,146197,146985,147712,148362,149160,149905,150732,151407,152143,152844,153571,154286,154965,155685,156451,157269,158119,158988,159875,160766,161717,162714,163701,164753,165831,166997,168093,169217,170329,171543,172816,174188,175633,177150,178733,180256,181774,183336,185078,186791,188337,189680,191031,192412,193842,195598,197711,200283,202948,205583,208059,210721,213923,217887,221164,223514,225340,227518,230639,233242,235535,237571,240180,243228,245748,247868,249819,252062,254483,256829,258957,260670,262241,263643,264854,266106,266613,266837,266238,265936,265853,266374,267128,268086,268615,268833,268616,268518,268027,266992,265298,263720,262951,262592,261990,260489,258587,256441,254548,252474,250735,249026,247632,246311,244881,243517,241904,240443,239184,238359,237664,237069,236421,235665,235142,234928,234916,234729,234537,234332,233971,233069,231911,230276,228564,226985,225609,224441,223126,221739,220112,218609,217449,216449,215214,213710,212416,211081,210046,209063,208205,206973,205951,205473,205613,205555,205271,204801,204899,205196,205562,205626,206009,206623,207062,207783,208389,209511,210432,211959,213599,214894,215812,216179,216602,216492,216864,217133,217891,218537,219532,220253,221130,221723,222686,223786,224947,225851,226397,227053,227965,229162,230305,231168,231669,232201,233187,234279,235044,235885,236749,237983,238857,239751,240355,241260,242059,243163,244323,245760,247048,247935,248180,248205,248030,248270,248865,249694,250137,250501,250929,251725,252800,253916,254896,255414,255620,255636,255944,256281,256784,257317,258307,259702,261118,262379,262900,262921,262673,262662,262479,262280,262438,263194,264332,265629,267010,268057,268204,268033,268455,270057,272856,276487,281079,286340,291515,296618,300840,304923,308961,313432,316976,318954,319272,319881,321493,324226,328266,333087,338743,344350,349178,352860,354191,354209,353088,352592,352287,352595,352983,353725,354880,356334,358007,359849,361654,363401,365202,366620,368179,369194,369623,Delaware,536,"1,044,321","2,489"
52,46,South Dakota,state,SD,105358,105134,104821,104399,104223,104103,104019,103865,104079,104320,104360,104260,104320,104535,104976,105373,105954,106253,106539,106608,106697,106902,107146,107308,107436,107893,108256,108506,108608,108954,109369,109753,110240,110570,110786,110904,111354,112171,112722,112979,112805,112888,113166,113759,114590,115562,116280,116658,116829,117263,117830,118313,118881,119638,120666,121581,122393,123078,123726,124245,124862,125610,126363,127057,127678,128400,129087,129869,130751,131611,132199,132552,132961,133466,133908,134144,134460,134895,135472,135844,136200,136362,136659,137048,137706,138183,138425,138500,138633,139009,139350,139781,140130,140537,140998,141551,142192,142722,143053,143132,143126,143196,143294,143470,143639,143859,144107,144313,144578,144619,144542,144221,143863,143491,143061,142652,142237,141906,141622,141523,141602,141675,141793,141921,142165,142341,142440,142499,142457,142418,142370,142343,142290,142116,141951,141692,141506,141476,141524,141622,141601,141632,141719,141870,142026,142246,142782,143566,146359,146359,148013,149465,150580,151190,151443,151716,152235,152909,153669,154367,155114,155753,156270,156862,157401,158191,158665,158899,158996,158917,158977,159045,159374,159842,160535,161296,161959,162218,162314,162509,163082,163923,164710,165525,166297,167153,167832,168633,169511,170494,171160,171919,172681,173526,173964,174298,174670,175198,175672,176083,176618,177218,177860,178475,179044,179639,180273,181156,182063,182856,183445,183901,184499,185257,186253,187120,187825,188363,189175,189991,190892,191396,192159,192803,193532,193890,194449,195163,196087,197150,198342,199477,200358,201094,201692,202267,202778,203681,204797,206073,207034,207849,208833,210011,211053,211777,212739,214178,216546,219049,221834,224242,226473,228911,231553,234698,238477,242715,246904,249961,251816,253335,255479,258475,262583,267130,272257,277318,281916,285677,287716,288129,287337,286982,286942,287044,286670,286163,286576,287724,289219,290278,290618,290782,290613,290349,290218,289834,290043,South Dakota,12,"928,767","77,116"
37,47,North Dakota,state,ND,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156370,156380,156339,156132,155794,155402,155131,155309,155724,156104,156044,155867,155784,155681,155409,155081,155009,155212,155752,156390,157166,157705,158058,158212,158248,158261,158414,158718,158780,158440,158006,157867,157929,158128,158295,158419,158592,158955,159653,160433,161505,162969,164648,166518,168452,170640,172737,174860,177108,178901,180350,181167,182383,183730,185085,186561,187990,189715,190979,191957,192539,192988,193292,193652,194228,195086,196413,197948,199465,200813,202231,203807,205257,206629,207993,209655,211430,212981,214109,215053,215773,216630,217280,218386,219073,219522,219021,218447,217944,217834,217488,216595,215590,214817,214468,214311,214104,214133,214111,214292,214319,214350,214313,213971,213484,212869,212323,211718,211215,210881,210996,210985,210856,210194,209785,209331,209153,208745,208449,208127,208184,208770,209649,210395,211012,211891,212842,213532,213785,214193,214833,215645,215977,216200,216451,217115,217556,217826,218118,218856,220441,221592,222529,222795,223204,223731,224179,225044,226548,228717,230782,232163,232678,233131,233879,235189,237192,238970,240794,242778,244925,247194,248333,248878,248519,248603,248883,248940,248059,246802,246251,246756,247783,248918,249404,249657,249118,248246,247175,245870,245182,North Dakota,11,"788,940","70,698"
3,48,Alaska,state,AK,131740,131890,132039,132215,132479,132676,133088,133282,133458,133402,133539,133873,136228,139957,144716,148319,151304,153811,156162,157863,159058,159854,160767,161797,162551,163155,163659,164485,165226,165824,166362,166920,167530,168014,168574,169172,169571,169832,169999,170399,171180,172300,174072,175643,177329,178848,180260,181500,181787,182376,182794,183872,185043,186440,187913,189267,190896,192557,194274,195889,197299,198482,199395,200451,201965,203317,204832,206344,208259,210288,212254,214348,216171,217262,217779,218304,219496,220889,222455,224248,226239,228109,229570,231031,232216,233030,233375,233841,234613,235413,236237,237020,237964,238927,239746,240459,241026,241087,241118,240887,240922,240832,240809,240995,241087,241308,241373,241341,241151,241324,241652,241862,241535,241117,240664,240263,239877,239497,239472,239767,240479,240742,240954,241094,241589,241848,242021,242198,242214,241982,241404,241023,240673,240264,239566,238691,238052,237830,237852,237937,237848,237774,237709,237835,238453,239114,239876,240686,241761,243160,244421,245555,247169,248298,249484,249794,249724,249222,248573,248663,249285,250574,251900,253154,254600,255464,255851,255321,254527,253736,253243,253623,254479,254917,255404,255859,257502,258661,259921,260690,261549,262122,262316,262872,263729,264641,265665,266819,268605,269996,271058,271503,271716,271752,271372,271514,271942,272561,272707,272494,272725,273078,273695,274088,274293,274068,273523,273349,273342,273543,273738,274219,275102,276094,277064,277474,277782,277983,278466,278857,279002,278650,278568,278604,279219,279374,279436,279081,280882,284557,292949,292949,295049,296506,297595,298621,299660,300766,302222,303650,304867,305643,306080,306136,305367,304288,303733,304582,306416,308339,310207,311790,312828,313389,313633,314511,316452,319102,322916,326323,329411,331493,332916,334552,335816,336807,338157,340382,343667,346621,348621,349544,349108,348351,347458,346853,345985,345310,344930,345128,345798,347393,348837,350135,350348,349930,349008,348116,348323,Alaska,1,"733,536","665,384"
58,50,Vermont,state,VT,111188,111374,111666,112241,112903,113520,114136,114772,115475,116322,117182,118043,118807,119662,120557,121456,122286,123070,123874,124614,125360,126163,127118,128115,129154,130183,131245,132267,133226,134162,135007,135787,136467,137180,137937,138762,139591,140467,141349,142183,143059,143992,145004,146443,148184,150159,151473,152503,153381,154689,156095,157622,159539,161626,163593,164950,166143,167545,169145,170882,172541,174221,175896,177933,179810,181487,182961,184636,186608,188611,190375,191948,193283,194608,196127,197505,198905,200100,201260,202421,203490,204574,205698,206763,207838,208811,209405,209735,209980,210342,210550,210543,210682,211086,211691,212292,213327,213717,213844,213222,212686,212094,211376,210957,210529,210085,209608,209182,208978,208886,208749,208491,208290,207961,207348,206404,205493,204832,204321,203954,203663,203547,203674,203847,203966,203983,204207,204500,204655,204805,204956,205194,205149,205074,204914,204925,204699,204496,204265,204044,203798,203626,203803,204010,204141,204485,205234,206315,207192,207815,208270,208781,209305,209649,209729,209768,210153,210938,211897,212741,213486,214181,214644,215090,215631,216174,216012,215562,215217,215413,215800,216066,216789,217440,218372,218930,219517,219614,219507,219275,219304,219777,220379,221147,221989,222801,223536,224062,224585,225077,225117,225113,225002,224878,224239,223863,224119,225093,225880,226398,226716,227149,227915,229048,230390,231421,232419,233582,234781,235818,236681,237534,238343,239194,240197,241132,241991,242807,243907,244810,245406,245502,246241,247367,248683,249212,249443,249605,249857,250176,250620,251090,251356,251576,252116,252865,253615,254545,255871,257505,258943,260061,261000,261974,262816,263408,264295,266311,270020,273959,277650,281244,285051,289292,292938,296587,301419,307677,314877,319473,321602,321855,323154,325283,329278,334023,339593,345500,350960,355821,358235,358281,356839,355686,355333,355167,356332,357359,359507,361692,364941,367621,369417,371911,374564,376422,377049,376445,375726,Vermont,70,"647,818","9,616"
