RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
753872,361,"California, MD",msa,MD,253833.0,258301.0,258355.0,267120.0,262158.0,269238.0,270436.0,277368.0,275207.0,277710.0,274673.0,279048.0,270701.0,273395.0,268912.0,274697.0,273107.0,278415.0,287851.0,294935.0,302193.0,301433.0,301240.0,296035.0,297002.0,300783.0,303522.0,316527.0,320423.0,319797.0,309471.0,306077.0,311541.0,319216.0,319288.0,322466.0,322098.0,329716.0,332804.0,343937.0,343576.0,337790.0,331753.0,331256.0,345561.0,349740.0,357887.0,355455.0,360904.0,360377.0,351799.0,342593.0,339122.0,342790.0,349283.0,358353.0,359708.0,363641.0,361215.0,368574.0,374529.0,375983.0,373479.0,364164.0,369635.0,370232.0,368866.0
395173,361,"Twin Falls, ID",msa,ID,184339.0,181342.0,184598.0,190706.0,193312.0,186221.0,189773.0,189065.0,194149.0,194730.0,202190.0,209792.0,207424.0,204751.0,201616.0,201321.0,204366.0,204140.0,205585.0,206413.0,211782.0,216099.0,217196.0,223318.0,226148.0,238968.0,239202.0,246118.0,248099.0,257652.0,262465.0,268077.0,273405.0,286937.0,291266.0,296097.0,302656.0,312971.0,321338.0,320292.0,327050.0,322281.0,329771.0,323939.0,340283.0,342583.0,352631.0,347313.0,345898.0,343640.0,332346.0,319417.0,302354.0,310238.0,311560.0,320608.0,313203.0,324368.0,330078.0,338505.0,335891.0,335869.0,342708.0,341760.0,338318.0,336955.0,335578.0
394495,363,"Cookeville, TN",msa,TN,147470.0,150293.0,143867.0,135622.0,136900.0,143912.0,142605.0,142103.0,144060.0,146569.0,148010.0,150365.0,149907.0,151347.0,153170.0,154267.0,155501.0,153610.0,154887.0,158578.0,164444.0,173768.0,173086.0,172439.0,172826.0,176390.0,178887.0,182714.0,184453.0,188027.0,187355.0,189743.0,191032.0,193197.0,198191.0,210116.0,218720.0,229431.0,243037.0,245376.0,247163.0,242791.0,248478.0,258040.0,262120.0,266027.0,267268.0,261498.0,256222.0,248218.0,246276.0,249004.0,245550.0,248131.0,241170.0,241907.0,240163.0,250752.0,251736.0,248923.0,253115.0,258210.0,271385.0,261888.0,257761.0,254693.0,262783.0
394893,364,"Muncie, IN",msa,IN,98987.0,95264.0,92145.0,93288.0,93778.0,95862.0,102954.0,104935.0,104537.0,102286.0,102367.0,105547.0,106782.0,109220.0,114756.0,115692.0,111758.0,112235.0,114160.0,123161.0,121674.0,116739.0,111413.0,108747.0,109842.0,110770.0,110874.0,111705.0,111818.0,113698.0,117573.0,115528.0,115296.0,114435.0,122435.0,122411.0,128904.0,126916.0,134630.0,130361.0,133315.0,126101.0,126296.0,126543.0,127264.0,132554.0,132510.0,134108.0,133577.0,133452.0,140276.0,138384.0,137141.0,134843.0,139255.0,141578.0,140145.0,140832.0,150434.0,150295.0,149886.0,149044.0,156051.0,155588.0,145992.0,139936.0,144704.0
394857,365,"Michigan City, IN",msa,IN,138410.0,138675.0,142137.0,142391.0,136621.0,126646.0,131176.0,141108.0,149000.0,149134.0,144963.0,146541.0,146292.0,140963.0,142146.0,146124.0,152238.0,149226.0,141783.0,140071.0,138521.0,147653.0,151572.0,159479.0,158967.0,166742.0,167108.0,166795.0,163042.0,166897.0,169384.0,170043.0,163016.0,162835.0,160072.0,159436.0,162082.0,161527.0,166607.0,163802.0,169470.0,169023.0,178275.0,194042.0,201091.0,193597.0,183341.0,183108.0,189049.0,191999.0,189798.0,193178.0,186536.0,189590.0,182310.0,181618.0,185297.0,195291.0,200736.0,195833.0,186561.0,186189.0,193830.0,203285.0,208398.0,207561.0,203482.0
395039,366,"Roseburg, OR",msa,OR,214891.0,205366.0,201516.0,203554.0,212067.0,224887.0,226583.0,220067.0,209925.0,208525.0,221988.0,226288.0,230524.0,232253.0,236795.0,236534.0,235607.0,236271.0,241640.0,242435.0,236270.0,228342.0,227668.0,230601.0,240407.0,242089.0,254304.0,255068.0,260116.0,273925.0,273936.0,281994.0,269009.0,280231.0,273880.0,280423.0,281881.0,293007.0,300133.0,304524.0,308637.0,294980.0,305800.0,311781.0,328925.0,335473.0,337725.0,336816.0,321085.0,313523.0,317552.0,314599.0,317600.0,299422.0,302173.0,294784.0,303385.0,311636.0,323637.0,322586.0,317018.0,309025.0,305426.0,306046.0,312030.0,325102.0,322843.0
394788,367,"Lewiston, ME",msa,ME,164420.0,163002.0,157875.0,158124.0,159051.0,166144.0,167628.0,171281.0,163731.0,158133.0,157864.0,168220.0,175015.0,176339.0,171970.0,172668.0,170641.0,174824.0,174595.0,181562.0,184534.0,187781.0,185229.0,191502.0,202420.0,209627.0,210506.0,205174.0,206309.0,204343.0,205723.0,210323.0,217204.0,224073.0,228126.0,233131.0,234665.0,239056.0,236199.0,238182.0,243631.0,245433.0,248543.0,244491.0,249959.0,254687.0,264070.0,271414.0,270257.0,264777.0,257361.0,254969.0,264458.0,280461.0,288555.0,288189.0,287169.0,286068.0,299078.0,304372.0,307484.0,305044.0,305067.0,306203.0,304421.0,294164.0,292920.0
394804,368,"Longview, WA",msa,WA,242457.0,244915.0,244321.0,248615.0,248546.0,244042.0,248477.0,249015.0,257691.0,254765.0,256819.0,257714.0,264708.0,269286.0,275422.0,274092.0,273450.0,276583.0,276923.0,285369.0,284889.0,285794.0,278413.0,286352.0,298581.0,305621.0,301894.0,308001.0,309640.0,315949.0,303287.0,313111.0,326312.0,341079.0,344418.0,339134.0,342010.0,347018.0,349331.0,350456.0,350018.0,351584.0,352984.0,351402.0,353853.0,361230.0,362442.0,360199.0,350011.0,348643.0,353630.0,349056.0,341876.0,341791.0,353591.0,364052.0,369578.0,381403.0,374133.0,375358.0,364087.0,369597.0,359735.0,363513.0,368042.0,370667.0,364439.0
394734,370,"Kankakee, IL",msa,IL,139839.0,143452.0,143439.0,148490.0,146148.0,148827.0,143063.0,142092.0,134935.0,132622.0,139790.0,141342.0,148715.0,142753.0,139511.0,140924.0,140476.0,147312.0,144218.0,149999.0,147352.0,145238.0,142375.0,147806.0,152228.0,156664.0,159215.0,159709.0,161964.0,169605.0,176368.0,176918.0,170335.0,161206.0,158125.0,159465.0,161977.0,159889.0,156491.0,160319.0,164057.0,172909.0,168784.0,175441.0,165083.0,178281.0,172014.0,178426.0,169884.0,167909.0,169233.0,162705.0,167614.0,158670.0,155318.0,148187.0,148952.0,164176.0,167926.0,175042.0,166809.0,179090.0,179532.0,186662.0,181162.0,181399.0,177075.0
395095,372,"Show Low, AZ",msa,AZ,196300.0,187844.0,189270.0,190566.0,197057.0,208462.0,218873.0,221618.0,214402.0,216360.0,219082.0,230236.0,230995.0,229240.0,217996.0,215858.0,212118.0,211108.0,216122.0,219264.0,231955.0,226549.0,230738.0,235513.0,258422.0,263239.0,278949.0,275530.0,281763.0,270229.0,272841.0,281380.0,288622.0,301259.0,310700.0,315395.0,315299.0,315594.0,314752.0,325337.0,331515.0,352242.0,335535.0,338217.0,327968.0,347603.0,355935.0,364595.0,366068.0,364381.0,360532.0,357130.0,336183.0,345443.0,345289.0,354912.0,342689.0,353567.0,367418.0,385929.0,392368.0,402072.0,408241.0,390314.0,386688.0,379651.0,379183.0
395023,373,"Richmond, KY",msa,KY,145097.0,146904.0,151301.0,152595.0,157129.0,155393.0,156563.0,154616.0,157184.0,159050.0,159154.0,163024.0,161401.0,161379.0,157528.0,158031.0,165478.0,170936.0,179949.0,178584.0,179600.0,178189.0,174986.0,177069.0,181332.0,190249.0,192085.0,193808.0,192692.0,196742.0,194414.0,195345.0,189123.0,195609.0,192546.0,200428.0,200239.0,207993.0,203450.0,208591.0,208101.0,219786.0,220535.0,227362.0,225024.0,220760.0,220393.0,224469.0,233309.0,235427.0,233812.0,232607.0,229199.0,235509.0,233417.0,239770.0,234766.0,239359.0,240070.0,246165.0,246789.0,245110.0,250579.0,254349.0,253013.0,245845.0,246142.0
395168,374,"Tullahoma, TN",msa,TN,147697.0,146240.0,146524.0,149666.0,153374.0,148616.0,143698.0,142937.0,145315.0,149206.0,155689.0,156694.0,158388.0,153234.0,159439.0,163335.0,163412.0,165039.0,161578.0,165066.0,167404.0,171168.0,178993.0,186807.0,191326.0,190860.0,189859.0,187853.0,191675.0,192651.0,194544.0,191328.0,191907.0,194948.0,201526.0,208815.0,218373.0,224575.0,232028.0,230562.0,232092.0,227232.0,234622.0,236134.0,243570.0,245755.0,246860.0,244136.0,243227.0,245783.0,251163.0,250094.0,247100.0,239780.0,238160.0,241460.0,246895.0,255034.0,260141.0,270295.0,267445.0,265818.0,258895.0,259689.0,260808.0,261178.0,268339.0
395222,375,"Whitewater, WI",msa,WI,195242.0,201342.0,208078.0,207050.0,199102.0,189328.0,186667.0,195544.0,200395.0,208076.0,212690.0,217893.0,220080.0,217627.0,220067.0,210096.0,214136.0,215456.0,232222.0,239913.0,234302.0,229162.0,220463.0,225739.0,226784.0,234105.0,236151.0,240880.0,236078.0,241495.0,240640.0,246597.0,249926.0,260272.0,268991.0,269363.0,269756.0,267318.0,270858.0,268767.0,271117.0,267710.0,255467.0,255007.0,258996.0,284360.0,283811.0,297971.0,290569.0,296862.0,283761.0,286517.0,289866.0,292414.0,295907.0,294218.0,290511.0,288394.0,297649.0,303931.0,301538.0,306673.0,315433.0,320840.0,324524.0,322783.0,318030.0
394709,376,"Ithaca, NY",msa,NY,223003.0,207165.0,217517.0,207938.0,222647.0,208912.0,199868.0,205255.0,205341.0,221301.0,217809.0,220881.0,214805.0,217747.0,232257.0,231719.0,223252.0,224597.0,232758.0,230862.0,225948.0,227029.0,230267.0,232301.0,240728.0,267351.0,276763.0,269746.0,250954.0,232832.0,224378.0,227895.0,240301.0,251881.0,258321.0,275827.0,289632.0,303811.0,297157.0,302045.0,285273.0,284569.0,272866.0,272293.0,286039.0,326058.0,346187.0,343385.0,318530.0,319268.0,317535.0,313140.0,302938.0,295389.0,289052.0,298684.0,300556.0,295742.0,311255.0,340919.0,359832.0,338020.0,317325.0,306755.0,287584.0,284618.0,293685.0
394637,377,"Grand Forks, ND",msa,MN,203608.0,204386.0,202847.0,214932.0,211901.0,215992.0,195998.0,196754.0,195601.0,204247.0,206653.0,208595.0,209693.0,205263.0,200223.0,200926.0,207060.0,207122.0,201475.0,203881.0,204890.0,208889.0,201471.0,194543.0,197079.0,203563.0,211608.0,209666.0,213817.0,212450.0,209571.0,200737.0,202481.0,207757.0,214491.0,216050.0,221126.0,215364.0,210920.0,207083.0,205554.0,207101.0,211978.0,226189.0,238919.0,240833.0,238931.0,229074.0,224236.0,210788.0,209413.0,204643.0,213422.0,205745.0,209373.0,203545.0,212499.0,213018.0,223540.0,226415.0,236299.0,237173.0,238472.0,232414.0,231972.0,225661.0,231302.0
394524,378,"Decatur, IL",msa,IL,98373.0,97134.0,95785.0,86980.0,82864.0,80288.0,77815.0,88257.0,92813.0,96774.0,96409.0,95076.0,93967.0,93656.0,91511.0,100962.0,100229.0,107795.0,98852.0,96771.0,93951.0,91120.0,95493.0,92803.0,96703.0,100282.0,103371.0,101027.0,100052.0,96494.0,101106.0,96068.0,98104.0,97408.0,99932.0,103100.0,105487.0,109286.0,106367.0,103441.0,104680.0,107767.0,105021.0,104313.0,110088.0,116433.0,129631.0,117964.0,121266.0,111027.0,125741.0,125484.0,129595.0,116039.0,113049.0,108501.0,116066.0,119956.0,123732.0,123381.0,119641.0,112204.0,111598.0,111224.0,116129.0,125591.0,138186.0
394762,379,"LaGrange, GA",msa,GA,123458.0,125648.0,116368.0,118870.0,118288.0,118664.0,118663.0,128450.0,134716.0,134765.0,128844.0,125997.0,130728.0,132234.0,133634.0,136164.0,133805.0,136088.0,134264.0,135582.0,133679.0,131295.0,134330.0,140622.0,151753.0,158117.0,160169.0,151068.0,152750.0,157237.0,153996.0,157239.0,158214.0,173116.0,188786.0,185715.0,183118.0,169385.0,179462.0,176416.0,175574.0,171166.0,175737.0,174191.0,175310.0,181484.0,181168.0,184914.0,183304.0,187744.0,180022.0,173326.0,171853.0,180326.0,173595.0,170959.0,162584.0,179402.0,184284.0,185746.0,191971.0,198369.0,202542.0,190407.0,186075.0,189966.0,203339.0
394369,380,"Bay City, MI",msa,MI,90224.0,95299.0,90120.0,94761.0,92194.0,94136.0,104557.0,102979.0,99404.0,91400.0,94802.0,97760.0,98941.0,99689.0,100783.0,100287.0,102363.0,100621.0,96855.0,96433.0,101275.0,102542.0,102036.0,97881.0,103725.0,102973.0,112333.0,111692.0,111005.0,108170.0,109530.0,118197.0,119881.0,122939.0,123994.0,126031.0,124167.0,125603.0,127236.0,128151.0,127728.0,131009.0,134820.0,136376.0,138285.0,138928.0,141677.0,137131.0,137476.0,145917.0,148240.0,148885.0,138434.0,152831.0,149721.0,153176.0,139266.0,143782.0,144304.0,146631.0,145747.0,144693.0,138228.0,136175.0,138314.0,143798.0,141879.0
394599,381,"Fond du Lac, WI",msa,WI,129844.0,134629.0,140175.0,139673.0,141504.0,143041.0,145045.0,138486.0,135401.0,139608.0,141951.0,144339.0,133603.0,138086.0,139747.0,150307.0,143043.0,139171.0,136338.0,143526.0,146692.0,148485.0,143463.0,145040.0,143071.0,149004.0,155308.0,157296.0,158515.0,154387.0,166922.0,169897.0,179340.0,173244.0,176460.0,170763.0,165607.0,163401.0,162522.0,170137.0,170587.0,177547.0,172878.0,173940.0,166978.0,174596.0,173805.0,182440.0,181006.0,191117.0,192886.0,202565.0,196959.0,192779.0,190687.0,191219.0,206300.0,204538.0,226459.0,221960.0,224965.0,214507.0,211314.0,214335.0,214755.0,214749.0,220000.0
394630,382,"Gettysburg, PA",msa,PA,192145.0,198376.0,193640.0,196430.0,185856.0,183757.0,177437.0,183988.0,183756.0,189707.0,190996.0,195308.0,195387.0,202388.0,200810.0,199983.0,193891.0,209336.0,213335.0,218791.0,213825.0,212186.0,207564.0,206507.0,213756.0,219669.0,221133.0,219541.0,220423.0,226851.0,233728.0,244014.0,245316.0,239861.0,242867.0,234720.0,241270.0,236906.0,238853.0,236535.0,240534.0,241678.0,247628.0,244726.0,256529.0,262784.0,269340.0,264199.0,259383.0,257321.0,252523.0,244016.0,237712.0,234940.0,241250.0,252147.0,256650.0,266103.0,266018.0,275050.0,269337.0,271989.0,264448.0,266733.0,269307.0,278682.0,279145.0
394620,383,"Gadsden, AL",msa,AL,,,109602.0,105628.0,108560.0,104071.0,113966.0,121595.0,124154.0,118859.0,113244.0,114185.0,117646.0,123482.0,130472.0,133747.0,135348.0,145167.0,144190.0,147687.0,144975.0,145243.0,145634.0,145999.0,151266.0,162616.0,165747.0,171254.0,172301.0,176583.0,174120.0,172501.0,162373.0,164907.0,164350.0,169749.0,169437.0,183354.0,194918.0,195431.0,185709.0,173262.0,180225.0,180953.0,176339.0,170679.0,170967.0,183181.0,186691.0,178877.0,186916.0,175045.0,179187.0,175887.0,186194.0,192389.0,192050.0,194652.0,199817.0,203090.0,200418.0,200806.0,196750.0,193867.0,197801.0,188366.0,189564.0
394733,384,"Kalispell, MT",msa,MT,304374.0,292185.0,297637.0,306002.0,323683.0,326749.0,317522.0,315891.0,312513.0,326160.0,327220.0,333381.0,317212.0,322226.0,327699.0,332019.0,332814.0,324545.0,337062.0,332059.0,335758.0,333734.0,330292.0,342552.0,361321.0,390212.0,408416.0,421344.0,416311.0,410843.0,411010.0,440288.0,471793.0,489539.0,501228.0,493937.0,508259.0,507836.0,519268.0,513462.0,538530.0,543452.0,555307.0,545324.0,577988.0,603883.0,634628.0,617203.0,599483.0,560439.0,560830.0,550808.0,560358.0,551057.0,558480.0,561690.0,555554.0,557604.0,556783.0,565649.0,554750.0,561887.0,571972.0,577646.0,563486.0,551268.0,554636.0
394518,385,"Danville, VA",msa,VA,84270.0,93910.0,101714.0,96989.0,91950.0,90946.0,101843.0,101285.0,101125.0,93785.0,100595.0,99562.0,94280.0,89950.0,87254.0,93145.0,96119.0,97326.0,95402.0,93461.0,96186.0,99139.0,103289.0,109391.0,118861.0,128942.0,125175.0,117237.0,112018.0,116560.0,110298.0,101509.0,104018.0,106569.0,114929.0,118197.0,126921.0,126235.0,120274.0,126303.0,127845.0,130164.0,121779.0,122232.0,117306.0,122903.0,123495.0,125981.0,120956.0,118416.0,121855.0,128626.0,123361.0,113133.0,112496.0,118041.0,125034.0,111402.0,119783.0,118583.0,129354.0,124504.0,122053.0,131318.0,133390.0,148063.0,135119.0
394823,386,"Mankato, MN",msa,MN,181801.0,184190.0,182239.0,174516.0,173773.0,177365.0,188911.0,188477.0,191121.0,196645.0,203304.0,201897.0,197093.0,197196.0,196837.0,192808.0,193068.0,192503.0,198976.0,195059.0,207794.0,211726.0,218872.0,214721.0,215429.0,215378.0,223082.0,238897.0,239679.0,239461.0,226001.0,231174.0,229709.0,220747.0,223382.0,222531.0,229250.0,222964.0,228609.0,226474.0,232846.0,225319.0,224557.0,224066.0,234097.0,242422.0,245808.0,245002.0,239893.0,239651.0,237884.0,241825.0,233487.0,221853.0,215823.0,229212.0,245543.0,253968.0,259314.0,259665.0,259960.0,260000.0,266700.0,267476.0,260667.0,253678.0,277054.0
394794,387,"Lima, OH",msa,OH,91206.0,96202.0,101167.0,104851.0,103122.0,97892.0,108134.0,119277.0,121636.0,112721.0,103836.0,112418.0,112909.0,106224.0,102234.0,110488.0,111681.0,102021.0,104047.0,109727.0,122735.0,118451.0,117193.0,115700.0,116301.0,114921.0,123245.0,131646.0,139791.0,130207.0,134191.0,132340.0,135950.0,127445.0,126693.0,132876.0,143184.0,145744.0,141434.0,134613.0,134172.0,129631.0,125709.0,128772.0,136486.0,142480.0,144991.0,142139.0,139320.0,139406.0,145726.0,147118.0,146875.0,140331.0,147097.0,148177.0,149175.0,144846.0,140854.0,149089.0,155462.0,158403.0,147139.0,138698.0,133409.0,135835.0,133725.0
753915,388,"Salem, OH",msa,OH,103960.0,106607.0,108971.0,113770.0,108598.0,108513.0,114518.0,109764.0,109108.0,109033.0,110748.0,103225.0,100856.0,106205.0,110354.0,104672.0,99415.0,95385.0,91894.0,98958.0,101416.0,108766.0,105515.0,103036.0,104936.0,107235.0,111476.0,110210.0,112653.0,111420.0,106945.0,101176.0,111953.0,118408.0,123135.0,121719.0,125837.0,122976.0,124196.0,120969.0,124722.0,124367.0,117187.0,111173.0,113797.0,125405.0,133235.0,125581.0,129528.0,127532.0,139459.0,134629.0,134711.0,125105.0,125418.0,128952.0,128479.0,127375.0,124246.0,129964.0,136001.0,139898.0,137039.0,135399.0,132056.0,138469.0,136399.0
395166,389,"Truckee, CA",msa,CA,459031.0,458383.0,456572.0,452479.0,436943.0,427163.0,435651.0,439442.0,451743.0,439787.0,443715.0,443443.0,453233.0,447264.0,451503.0,451648.0,457992.0,444692.0,439840.0,436068.0,443735.0,446960.0,459978.0,485352.0,503374.0,529507.0,532479.0,543479.0,538989.0,541625.0,548775.0,566405.0,572921.0,586962.0,587947.0,608762.0,616536.0,631489.0,600325.0,598870.0,578287.0,596062.0,585700.0,592247.0,607078.0,612270.0,629981.0,613226.0,608172.0,595847.0,587489.0,587175.0,590041.0,571013.0,556222.0,538842.0,552371.0,564461.0,575765.0,596275.0,596229.0,593758.0,605022.0,625914.0,640144.0,626591.0,607617.0
395080,390,"Sebring, FL",msa,FL,124307.0,125681.0,131148.0,132205.0,131889.0,133038.0,132619.0,133492.0,130864.0,131670.0,132576.0,138175.0,139347.0,142821.0,136471.0,139856.0,138096.0,142646.0,143004.0,145306.0,146120.0,149475.0,150539.0,158849.0,158840.0,163030.0,160253.0,163658.0,161459.0,164455.0,164177.0,167981.0,168493.0,173061.0,177087.0,184043.0,185856.0,185683.0,183920.0,185257.0,198409.0,200172.0,211480.0,211170.0,220359.0,218475.0,219219.0,219941.0,217436.0,217781.0,216555.0,218584.0,209132.0,205389.0,208611.0,220148.0,231315.0,227776.0,227080.0,221376.0,221562.0,221923.0,224875.0,227527.0,226650.0,225488.0,226251.0
394462,391,"Cheyenne, WY",msa,WY,238737.0,242985.0,240633.0,242033.0,241717.0,245761.0,248698.0,247608.0,247420.0,246363.0,248283.0,250852.0,253753.0,257511.0,260050.0,262722.0,262082.0,260761.0,266134.0,269303.0,276875.0,274395.0,271957.0,273021.0,280202.0,282682.0,280640.0,282454.0,285516.0,285799.0,281461.0,285810.0,298173.0,300426.0,303049.0,303830.0,315548.0,326060.0,329954.0,330327.0,325190.0,325234.0,325439.0,334910.0,341325.0,350782.0,354475.0,354682.0,349753.0,344744.0,335529.0,341266.0,336980.0,343227.0,343218.0,343280.0,340304.0,336146.0,345761.0,357547.0,358314.0,354730.0,354125.0,348845.0,348611.0,338966.0,348066.0
394689,392,"Hot Springs, AR",msa,AR,148066.0,146759.0,142302.0,146950.0,146567.0,145565.0,147423.0,152851.0,155770.0,153556.0,152118.0,159387.0,156804.0,154377.0,152247.0,161625.0,161909.0,165478.0,164092.0,165868.0,162165.0,161267.0,162954.0,166547.0,171176.0,188001.0,198909.0,196130.0,190905.0,191414.0,201506.0,211806.0,222162.0,224205.0,220953.0,208412.0,213853.0,210083.0,223855.0,213284.0,226709.0,220986.0,240391.0,237953.0,245604.0,237898.0,242522.0,244431.0,251200.0,246310.0,244469.0,231716.0,231120.0,224534.0,235692.0,235272.0,243552.0,241513.0,247332.0,246709.0,246451.0,240598.0,242161.0,247289.0,249196.0,243105.0,231512.0
394302,393,"Adrian, MI",msa,MI,132739.0,133984.0,131456.0,130299.0,133763.0,137749.0,140407.0,142841.0,144231.0,150675.0,146593.0,144039.0,136587.0,139952.0,139809.0,146443.0,146989.0,146299.0,141815.0,144925.0,148650.0,152639.0,147756.0,151825.0,153387.0,153460.0,153636.0,151888.0,157252.0,154805.0,156649.0,158616.0,160505.0,160682.0,161830.0,162603.0,163986.0,165922.0,170741.0,176609.0,172805.0,176851.0,173952.0,176045.0,183260.0,185662.0,199677.0,188212.0,190306.0,189380.0,191312.0,191780.0,186792.0,184716.0,181460.0,175798.0,179804.0,174304.0,189584.0,197502.0,206091.0,197532.0,190452.0,183433.0,177791.0,179906.0,189820.0
395090,394,"Shelby, NC",msa,NC,129449.0,121037.0,123494.0,118075.0,116765.0,109289.0,109114.0,114607.0,124354.0,125326.0,124182.0,118710.0,119489.0,122616.0,127476.0,134617.0,140132.0,136456.0,134558.0,130911.0,138126.0,144439.0,148187.0,145987.0,142144.0,140188.0,141012.0,142279.0,149832.0,150114.0,154125.0,154020.0,154985.0,150599.0,148246.0,147782.0,155608.0,155124.0,163868.0,172756.0,186893.0,187343.0,180685.0,169233.0,171890.0,168554.0,168504.0,165877.0,171559.0,181737.0,186558.0,183826.0,169259.0,167163.0,169319.0,181125.0,189736.0,198563.0,200458.0,196277.0,197039.0,187823.0,187843.0,182259.0,183485.0,179044.0,193858.0
394542,396,"Dubuque, IA",msa,IA,156240.0,160498.0,160305.0,160106.0,164813.0,168568.0,171982.0,167589.0,166174.0,166247.0,168524.0,170603.0,170265.0,176587.0,173411.0,168833.0,167934.0,174589.0,180527.0,179856.0,173355.0,172364.0,173954.0,175176.0,176939.0,173706.0,179467.0,181897.0,189413.0,187972.0,181375.0,175353.0,175498.0,187973.0,192956.0,196563.0,188799.0,183138.0,182880.0,183234.0,189333.0,190132.0,195684.0,199280.0,203456.0,202975.0,207593.0,204031.0,206095.0,206234.0,209844.0,206827.0,196534.0,201813.0,202996.0,211145.0,203831.0,204905.0,210402.0,221014.0,220798.0,,256257.0,,,294176.0,237136.0
753912,398,"Pinehurst, NC",msa,NC,230301.0,237609.0,236103.0,238468.0,238199.0,242880.0,243607.0,239261.0,240863.0,240873.0,249178.0,249977.0,251270.0,256308.0,257557.0,254840.0,248924.0,246291.0,255885.0,260113.0,278732.0,279733.0,281365.0,271126.0,272329.0,278870.0,281641.0,289682.0,295403.0,305130.0,299143.0,301411.0,306656.0,317241.0,321280.0,315846.0,320871.0,323029.0,323827.0,321477.0,324378.0,336445.0,340170.0,348488.0,359376.0,386155.0,392483.0,391148.0,376003.0,379248.0,377670.0,379756.0,377515.0,372382.0,372015.0,370046.0,381888.0,397402.0,403141.0,411001.0,401976.0,413211.0,413418.0,418381.0,413559.0,410155.0,416855.0
394953,399,"Paducah, KY",msa,KY,122966.0,123824.0,121166.0,121358.0,122373.0,124703.0,118394.0,111690.0,119250.0,126372.0,127756.0,120149.0,120872.0,124481.0,128391.0,128850.0,127778.0,136030.0,139420.0,147313.0,137512.0,136186.0,131540.0,135581.0,141255.0,147226.0,153893.0,148264.0,144092.0,144323.0,144730.0,149942.0,152218.0,151462.0,151764.0,154588.0,158426.0,157251.0,153980.0,154031.0,156785.0,162719.0,157909.0,155949.0,148751.0,162772.0,163898.0,161513.0,143613.0,148890.0,153142.0,168735.0,163801.0,166452.0,168363.0,166826.0,160643.0,154586.0,165352.0,167273.0,169717.0,166510.0,175115.0,177700.0,175990.0,172820.0,175817.0
395190,400,"Victoria, TX",msa,TX,176893.0,171537.0,176596.0,173659.0,172262.0,165996.0,172063.0,175332.0,185439.0,182829.0,184593.0,179380.0,181945.0,181717.0,185258.0,186522.0,189111.0,183466.0,187030.0,185918.0,195142.0,188051.0,185745.0,180727.0,181091.0,184761.0,186118.0,196331.0,193363.0,196315.0,188285.0,198685.0,194513.0,214230.0,219161.0,226889.0,214530.0,210787.0,205233.0,207491.0,203304.0,209809.0,217623.0,225002.0,232031.0,225833.0,226395.0,227879.0,236056.0,239057.0,226893.0,216749.0,207139.0,216160.0,219685.0,228486.0,218692.0,222346.0,219206.0,224190.0,230065.0,236014.0,237639.0,236259.0,234250.0,250253.0,250987.0
395038,401,"Rome, GA",msa,GA,121881.0,119038.0,118975.0,121836.0,117023.0,120707.0,121036.0,129326.0,124961.0,125044.0,121054.0,122924.0,129343.0,140236.0,142337.0,141882.0,138172.0,140826.0,136825.0,138381.0,140731.0,135816.0,132377.0,127398.0,136911.0,142481.0,156954.0,162800.0,166206.0,160537.0,151795.0,146320.0,150728.0,155682.0,169218.0,166574.0,173980.0,170627.0,182925.0,186673.0,186085.0,176247.0,180679.0,185911.0,188389.0,187750.0,192624.0,195494.0,195428.0,195188.0,188855.0,186942.0,185003.0,187266.0,183712.0,179781.0,183614.0,185763.0,194075.0,199274.0,202257.0,202984.0,205360.0,204075.0,209268.0,204844.0,204151.0
395086,402,"Sevierville, TN",msa,TN,204660.0,209676.0,208598.0,210848.0,208988.0,209902.0,205170.0,205669.0,214353.0,221069.0,227120.0,225390.0,227576.0,226971.0,230598.0,233727.0,237182.0,243991.0,248723.0,256313.0,251767.0,242551.0,240922.0,247365.0,258162.0,265193.0,277170.0,285593.0,294250.0,298917.0,316013.0,322150.0,338398.0,351953.0,378561.0,391545.0,393254.0,399295.0,427462.0,447044.0,461207.0,466956.0,478031.0,486380.0,485990.0,497606.0,480387.0,464474.0,438697.0,441401.0,443802.0,448275.0,466484.0,472485.0,475817.0,452581.0,432253.0,405076.0,397411.0,413343.0,441980.0,426866.0,418939.0,406758.0,424917.0,430555.0,423494.0
